Timestamp,League,DisplayName,BaseName,ClassName,Rarity,StackSize,Enchanted1_Display
2026-01-12T18:02:34.9388098+00:00,Unknown,Omen Wand,Omen Wand,Wand,Rare,,Enchantment Mana Modifier Effect and No Green Sockets
2026-01-12T18:02:37.2211350+00:00,Unknown,Sundering Axe,Sundering Axe,Two Hand Axe,Rare,,Enchantment Attribute Modifier Effect and Only Green Sockets
2026-01-12T18:03:44.4544282+00:00,Unknown,Replica Reckless Defence,Cobalt Jewel,Jewel,Unique,,
2026-01-12T18:03:44.4544428+00:00,Unknown,Crusader Plate,Crusader Plate,Body Armour,Rare,,Enchantment Mana Modifier Effect and No Blue Sockets
2026-01-12T18:03:46.6315535+00:00,Unknown,Crusader Plate,Crusader Plate,Body Armour,Rare,,Enchantment Mana Modifier Effect and No Blue Sockets
2026-01-12T18:03:46.6316311+00:00,Unknown,Replica Reckless Defence,Cobalt Jewel,Jewel,Unique,,
2026-01-12T18:03:46.6320566+00:00,Unknown,1x Divine Orb,Divine Orb,StackableCurrency,,1,
2026-01-12T18:03:47.7938777+00:00,Unknown,Siege Axe,Siege Axe,One Hand Axe,Rare,,Enchantment Physical Modifier Effect
2026-01-12T18:03:47.7939302+00:00,Unknown,Thief's Trinket,Thief's Trinket,Trinket,Rare,,
2026-01-12T18:03:57.5960007+00:00,Unknown,Replica Reckless Defence,Cobalt Jewel,Jewel,Unique,,
2026-01-12T18:03:57.5961207+00:00,Unknown,Crusader Plate,Crusader Plate,Body Armour,Rare,,Enchantment Mana Modifier Effect and No Blue Sockets
2026-01-12T18:06:09.5392317+00:00,Unknown,Platinum Sceptre,Platinum Sceptre,Sceptre,Rare,,Enchantment Critical Modifier Effect
2026-01-12T18:06:10.5542379+00:00,Unknown,Platinum Sceptre,Platinum Sceptre,Sceptre,Rare,,Enchantment Critical Modifier Effect
2026-01-12T18:06:10.5542736+00:00,Unknown,Replica Reckless Defence,Cobalt Jewel,Jewel,Unique,,
2026-01-12T18:06:18.8265616+00:00,Unknown,Platinum Sceptre,Platinum Sceptre,Sceptre,Rare,,Enchantment Critical Modifier Effect
2026-01-12T18:06:18.8266257+00:00,Unknown,Replica Reckless Defence,Cobalt Jewel,Jewel,Unique,,
2026-01-12T18:06:18.8266306+00:00,Unknown,Replica Infractem,Decimation Bow,Bow,Unique,,
2026-01-12T18:06:18.8266473+00:00,Unknown,Reciprocation Staff,Reciprocation Staff,Staff,Rare,,
2026-01-12T18:06:18.8266538+00:00,Unknown,Replica Harvest,Jasper Chopper,Two Hand Axe,Unique,,
2026-01-12T18:06:39.1294593+00:00,Unknown,Platinum Sceptre,Platinum Sceptre,Sceptre,Rare,,Enchantment Critical Modifier Effect
2026-01-12T18:07:58.5992723+00:00,Unknown,1x Harvest Scarab of Doubling,Harvest Scarab of Doubling,MapFragment,,1,
2026-01-12T18:08:02.7908975+00:00,Unknown,1x Harvest Scarab of Doubling,Harvest Scarab of Doubling,MapFragment,,1,
2026-01-12T18:08:05.0413506+00:00,Unknown,1x Harvest Scarab of Doubling,Harvest Scarab of Doubling,MapFragment,,1,
2026-01-12T18:08:08.9705006+00:00,Unknown,1x Harvest Scarab of Doubling,Harvest Scarab of Doubling,MapFragment,,1,
2026-01-12T18:08:08.9705142+00:00,Unknown,Helical Ring,Helical Ring,Ring,Rare,,
2026-01-12T18:08:15.2132475+00:00,Unknown,1x Harvest Scarab of Doubling,Harvest Scarab of Doubling,MapFragment,,1,
2026-01-12T18:08:16.0079953+00:00,Unknown,1x Harvest Scarab of Doubling,Harvest Scarab of Doubling,MapFragment,,1,
2026-01-12T18:08:16.0080063+00:00,Unknown,Dread Maul,Dread Maul,Two Hand Mace,Rare,,Enchantment Cold Modifier Effect and Attribute Requirement
2026-01-12T18:08:25.1615814+00:00,Unknown,Helical Ring,Helical Ring,Ring,Rare,,
2026-01-12T18:08:25.1616334+00:00,Unknown,Terror Claw,Terror Claw,Claw,Rare,,Enchantment Chaos Modifier Effect and Attribute Requirement
2026-01-12T18:08:25.1616529+00:00,Unknown,Replica Quill Rain,Short Bow,Bow,Unique,,
2026-01-12T18:08:29.0541348+00:00,Unknown,1x Harvest Scarab of Doubling,Harvest Scarab of Doubling,MapFragment,,1,
2026-01-12T18:08:29.0541477+00:00,Unknown,Dread Maul,Dread Maul,Two Hand Mace,Rare,,Enchantment Cold Modifier Effect and Attribute Requirement
2026-01-12T18:11:17.5406744+00:00,Unknown,16x Regal Orb,Regal Orb,StackableCurrency,,16,
2026-01-12T18:11:17.5406851+00:00,Unknown,Replica Iron Commander,Death Bow,Bow,Unique,,
2026-01-12T18:11:17.5406904+00:00,Unknown,15x Orb of Unmaking,Orb of Unmaking,StackableCurrency,,15,
2026-01-12T18:11:17.5406928+00:00,Unknown,1x Tailoring Orb,Tailoring Orb,StackableCurrency,,1,
2026-01-12T18:11:43.8908858+00:00,Unknown,Conquest Lamellar,Conquest Lamellar,Body Armour,Rare,,Enchantment Resistance Modifier Effect and Life Modifier Effect Penalty
2026-01-12T18:11:47.8243393+00:00,Unknown,Conquest Lamellar,Conquest Lamellar,Body Armour,Rare,,Enchantment Resistance Modifier Effect and Life Modifier Effect Penalty
2026-01-12T18:13:41.4526243+00:00,Unknown,Replica Tempestuous Steel,War Sword,One Hand Sword,Unique,,
2026-01-12T18:13:41.4526589+00:00,Unknown,15x Chaos Orb,Chaos Orb,StackableCurrency,,15,
2026-01-12T18:13:41.4526636+00:00,Unknown,Thief's Trinket,Thief's Trinket,Trinket,Rare,,
2026-01-12T18:13:43.7337396+00:00,Unknown,Thief's Trinket,Thief's Trinket,Trinket,Rare,,
2026-01-12T18:13:43.7337585+00:00,Unknown,Capricious Spiritblade,Capricious Spiritblade,One Hand Sword,Rare,,
2026-01-12T18:18:00.0701896+00:00,Unknown,Impact Force Propagator,Impact Force Propagator,Two Hand Mace,Rare,,
2026-01-12T18:18:00.0702465+00:00,Unknown,Replica Sorrow of the Divine,Sulphur Flask,UtilityFlask,Unique,,
2026-01-12T18:18:11.6346608+00:00,Unknown,Impact Force Propagator,Impact Force Propagator,Two Hand Mace,Rare,,
2026-01-12T18:18:11.6346766+00:00,Unknown,Replica Sorrow of the Divine,Sulphur Flask,UtilityFlask,Unique,,
2026-01-12T18:18:13.3440600+00:00,Unknown,Reciprocation Staff,Reciprocation Staff,Staff,Rare,,
2026-01-12T18:18:13.3440839+00:00,Unknown,Replica Lioneye's Paws,Bronzescale Boots,Boots,Unique,,
2026-01-12T18:18:21.8668007+00:00,Unknown,1x Tailoring Orb,Tailoring Orb,StackableCurrency,,1,
2026-01-12T18:18:26.5824668+00:00,Unknown,Replica Sorrow of the Divine,Sulphur Flask,UtilityFlask,Unique,,
2026-01-12T18:18:29.8830621+00:00,Unknown,Replica Sorrow of the Divine,Sulphur Flask,UtilityFlask,Unique,,
2026-01-12T18:18:32.4888016+00:00,Unknown,Impact Force Propagator,Impact Force Propagator,Two Hand Mace,Rare,,
2026-01-12T18:18:33.4982134+00:00,Unknown,Replica Sorrow of the Divine,Sulphur Flask,UtilityFlask,Unique,,
2026-01-12T18:20:22.2086909+00:00,Unknown,Thief's Trinket,Thief's Trinket,Trinket,Rare,,
2026-01-12T18:20:23.2120645+00:00,Unknown,Thief's Trinket,Thief's Trinket,Trinket,Rare,,
2026-01-12T18:22:53.7684633+00:00,Unknown,18x Orb of Regret,Orb of Regret,StackableCurrency,,18,
2026-01-12T18:22:53.7684743+00:00,Unknown,Thief's Trinket,Thief's Trinket,Trinket,Rare,,
2026-01-12T18:22:53.7684794+00:00,Unknown,Replica Trypanon,Great Mallet,Two Hand Mace,Unique,,
2026-01-12T18:22:57.3062850+00:00,Unknown,Replica Lioneye's Paws,Bronzescale Boots,Boots,Unique,,
2026-01-12T18:22:57.3062961+00:00,Unknown,Prophecy Wand,Prophecy Wand,Wand,Rare,,Enchantment Lightning Modifier Effect and Speed Modifier Effect
2026-01-12T18:23:17.1708714+00:00,Unknown,Replica Lioneye's Paws,Bronzescale Boots,Boots,Unique,,
2026-01-12T18:23:17.1709042+00:00,Unknown,18x Orb of Regret,Orb of Regret,StackableCurrency,,18,
2026-01-12T18:25:20.6407107+00:00,Unknown,Replica Last Resort,Nailed Fist,Claw,Unique,,
2026-01-12T18:25:24.9378324+00:00,Unknown,Replica Last Resort,Nailed Fist,Claw,Unique,,
2026-01-12T18:25:53.2463274+00:00,Unknown,Replica Last Resort,Nailed Fist,Claw,Unique,,
2026-01-12T18:25:53.2463406+00:00,Unknown,Legion Hammer,Legion Hammer,One Hand Mace,Rare,,Enchantment Attribute Requirement
2026-01-12T18:25:53.2463551+00:00,Unknown,Profane Wand,Profane Wand,Wand,Rare,,Enchantment Fire Modifier Effect and Attribute Requirement
2026-01-12T18:25:53.2463639+00:00,Unknown,Replica Three-step Assault,Shagreen Boots,Boots,Unique,,
2026-01-12T18:25:59.2428679+00:00,Unknown,19x Chaos Orb,Chaos Orb,StackableCurrency,,19,
2026-01-12T18:29:39.8581342+00:00,Unknown,Widowsilk Robe,Widowsilk Robe,Body Armour,Rare,,Enchantment Life Modifier Effect and Attribute Modifier Effect
2026-01-12T18:29:39.8581538+00:00,Unknown,Battery Staff,Battery Staff,Staff,Rare,,
2026-01-12T18:29:39.8581615+00:00,Unknown,Ranger Bow,Ranger Bow,Bow,Rare,,Enchantment Speed Modifier Effect
2026-01-12T18:29:39.8581671+00:00,Unknown,Replica Karui Ward,Jade Amulet,Amulet,Unique,,
2026-01-12T18:29:46.7621152+00:00,Unknown,Replica Restless Ward,Carnal Armour,Body Armour,Unique,,
2026-01-12T18:31:47.4597541+00:00,Unknown,Replica Advancing Fortress,Gut Ripper,Claw,Unique,,
2026-01-12T18:31:47.4597649+00:00,Unknown,Accumulator Wand,Accumulator Wand,Wand,Rare,,
2026-01-12T18:31:47.4597737+00:00,Unknown,Replica Three-step Assault,Shagreen Boots,Boots,Unique,,
2026-01-12T18:31:47.4597795+00:00,Unknown,Imperial Claw,Imperial Claw,Claw,Rare,,Enchantment Physical Modifier Effect
2026-01-12T18:31:52.3658864+00:00,Unknown,Replica Wings of Entropy,Ezomyte Axe,Two Hand Axe,Unique,,
2026-01-12T18:32:01.6783531+00:00,Unknown,Imperial Claw,Imperial Claw,Claw,Rare,,Enchantment Physical Modifier Effect
2026-01-12T18:32:04.6155592+00:00,Unknown,Imperial Claw,Imperial Claw,Claw,Rare,,Enchantment Physical Modifier Effect
2026-01-12T18:32:06.2634846+00:00,Unknown,Imperial Claw,Imperial Claw,Claw,Rare,,Enchantment Physical Modifier Effect
2026-01-12T18:34:27.5242675+00:00,Unknown,Replica Pillars of Arun,Dunes Map,Map,Unique,,
2026-01-12T18:34:27.5242828+00:00,Unknown,Heat-attuned Tower Shield,Heat-attuned Tower Shield,Shield,Rare,,
2026-01-12T18:34:27.5242954+00:00,Unknown,Steelhead,Steelhead,Two Hand Mace,Rare,,Enchantment Physical Modifier Effect
2026-01-12T18:34:27.5243067+00:00,Unknown,Imperial Claw,Imperial Claw,Claw,Rare,,Enchantment Attribute Requirement
2026-01-12T18:34:31.9514740+00:00,Unknown,Full Dragonscale,Full Dragonscale,Body Armour,Rare,,Enchantment Mana Modifier Effect
2026-01-12T18:34:37.8433586+00:00,Unknown,Replica Pillars of Arun,Dunes Map,Map,Unique,,
2026-01-12T18:34:37.8433706+00:00,Unknown,Heat-attuned Tower Shield,Heat-attuned Tower Shield,Shield,Rare,,
2026-01-12T18:34:37.8433798+00:00,Unknown,Imperial Claw,Imperial Claw,Claw,Rare,,Enchantment Attribute Requirement
2026-01-12T18:34:37.8433873+00:00,Unknown,Full Dragonscale,Full Dragonscale,Body Armour,Rare,,Enchantment Mana Modifier Effect
2026-01-12T18:34:43.1897684+00:00,Unknown,Steelhead,Steelhead,Two Hand Mace,Rare,,Enchantment Physical Modifier Effect
2026-01-12T18:34:53.5449537+00:00,Unknown,Imperial Claw,Imperial Claw,Claw,Rare,,Enchantment Attribute Requirement
2026-01-12T18:34:54.5633513+00:00,Unknown,Heat-attuned Tower Shield,Heat-attuned Tower Shield,Shield,Rare,,
2026-01-12T18:34:54.5634039+00:00,Unknown,Full Dragonscale,Full Dragonscale,Body Armour,Rare,,Enchantment Mana Modifier Effect
2026-01-12T18:34:55.5719689+00:00,Unknown,Steelhead,Steelhead,Two Hand Mace,Rare,,Enchantment Physical Modifier Effect
2026-01-12T18:34:58.3011779+00:00,Unknown,Imperial Claw,Imperial Claw,Claw,Rare,,Enchantment Attribute Requirement
2026-01-12T18:34:59.3169572+00:00,Unknown,Heat-attuned Tower Shield,Heat-attuned Tower Shield,Shield,Rare,,
2026-01-12T18:34:59.3170230+00:00,Unknown,Full Dragonscale,Full Dragonscale,Body Armour,Rare,,Enchantment Mana Modifier Effect
2026-01-12T18:36:15.3649109+00:00,Unknown,Replica Ambu's Charge,Crusader Chainmail,Body Armour,Unique,,
2026-01-12T18:36:15.3649404+00:00,Unknown,Replica Twyzel,Blasting Wand,Wand,Unique,,
2026-01-12T18:36:15.3649543+00:00,Unknown,1x Divine Orb,Divine Orb,StackableCurrency,,1,
2026-01-12T18:36:15.9517662+00:00,Unknown,Replica Quill Rain,Short Bow,Bow,Unique,,
2026-01-12T18:36:15.9517764+00:00,Unknown,Replica Oro's Sacrifice,Infernal Sword,Two Hand Sword,Unique,,
2026-01-12T18:36:24.4286271+00:00,Unknown,Replica Twyzel,Blasting Wand,Wand,Unique,,
2026-01-12T18:36:31.6560438+00:00,Unknown,Replica Ambu's Charge,Crusader Chainmail,Body Armour,Unique,,
2026-01-12T18:36:34.1340685+00:00,Unknown,Replica Ambu's Charge,Crusader Chainmail,Body Armour,Unique,,
2026-01-12T18:37:41.0508731+00:00,Unknown,Elegant Ringmail,Elegant Ringmail,Body Armour,Rare,,Enchantment Mana Modifier Effect and White Socket
2026-01-12T18:37:41.0509071+00:00,Unknown,Replica Leer Cast,Festival Mask,Helmet,Unique,,
2026-01-12T18:37:41.0509100+00:00,Unknown,Thief's Trinket,Thief's Trinket,Trinket,Rare,,
2026-01-12T18:37:41.8860611+00:00,Unknown,Replica Leer Cast,Festival Mask,Helmet,Unique,,
2026-01-12T18:37:41.8860739+00:00,Unknown,Elegant Ringmail,Elegant Ringmail,Body Armour,Rare,,Enchantment Mana Modifier Effect and White Socket
2026-01-12T18:37:41.8860866+00:00,Unknown,Thief's Trinket,Thief's Trinket,Trinket,Rare,,
2026-01-12T18:37:46.8450300+00:00,Unknown,Thief's Trinket,Thief's Trinket,Trinket,Rare,,
2026-01-12T18:37:46.8450536+00:00,Unknown,Replica Twyzel,Blasting Wand,Wand,Unique,,
2026-01-12T18:38:19.7439978+00:00,Unknown,Thief's Trinket,Thief's Trinket,Trinket,Rare,,
2026-01-12T18:38:19.7440112+00:00,Unknown,Replica Twyzel,Blasting Wand,Wand,Unique,,
2026-01-12T18:38:19.7440134+00:00,Unknown,Replica Leer Cast,Festival Mask,Helmet,Unique,,
2026-01-12T18:38:35.2289540+00:00,Unknown,Thief's Trinket,Thief's Trinket,Trinket,Rare,,
2026-01-12T18:38:35.2289656+00:00,Unknown,Elegant Ringmail,Elegant Ringmail,Body Armour,Rare,,Enchantment Mana Modifier Effect and White Socket
2026-01-12T18:38:55.1771472+00:00,Unknown,Replica Leer Cast,Festival Mask,Helmet,Unique,,
2026-01-12T18:38:55.1771618+00:00,Unknown,Thief's Trinket,Thief's Trinket,Trinket,Rare,,
2026-01-12T18:38:59.1104333+00:00,Unknown,Replica Leer Cast,Festival Mask,Helmet,Unique,,
2026-01-12T18:38:59.1104734+00:00,Unknown,Thief's Trinket,Thief's Trinket,Trinket,Rare,,
2026-01-12T18:39:08.0924496+00:00,Unknown,Replica Leer Cast,Festival Mask,Helmet,Unique,,
2026-01-12T18:39:09.0954104+00:00,Unknown,Elegant Ringmail,Elegant Ringmail,Body Armour,Rare,,Enchantment Mana Modifier Effect and White Socket
2026-01-12T18:41:35.0727588+00:00,Unknown,Impact Force Propagator,Impact Force Propagator,Two Hand Mace,Rare,,
2026-01-12T18:41:35.0728377+00:00,Unknown,1x Tailoring Orb,Tailoring Orb,StackableCurrency,,1,
2026-01-12T18:42:02.9910055+00:00,Unknown,Impact Force Propagator,Impact Force Propagator,Two Hand Mace,Rare,,
2026-01-12T18:42:02.9910336+00:00,Unknown,Replica Bones of Ullr,Silk Slippers,Boots,Unique,,
2026-01-12T18:42:02.9910493+00:00,Unknown,1x Tailoring Orb,Tailoring Orb,StackableCurrency,,1,
2026-01-12T18:42:02.9910599+00:00,Unknown,Replica Twyzel,Blasting Wand,Wand,Unique,,
2026-01-12T18:42:02.9910656+00:00,Unknown,18x Orb of Scouring,Orb of Scouring,StackableCurrency,,18,
2026-01-12T18:42:13.5738551+00:00,Unknown,Impact Force Propagator,Impact Force Propagator,Two Hand Mace,Rare,,
2026-01-12T18:42:14.5913232+00:00,Unknown,Replica Bones of Ullr,Silk Slippers,Boots,Unique,,
2026-01-12T18:42:15.6004454+00:00,Unknown,Replica Twyzel,Blasting Wand,Wand,Unique,,
2026-01-12T18:42:28.8258549+00:00,Unknown,Impact Force Propagator,Impact Force Propagator,Two Hand Mace,Rare,,
2026-01-12T18:42:29.8406141+00:00,Unknown,18x Orb of Scouring,Orb of Scouring,StackableCurrency,,18,
2026-01-12T18:45:44.8484166+00:00,Unknown,Replica Advancing Fortress,Gut Ripper,Claw,Unique,,
2026-01-12T18:45:44.8484397+00:00,Unknown,Replica Quill Rain,Short Bow,Bow,Unique,,
2026-01-12T18:45:44.8484435+00:00,Unknown,Replica Reckless Defence,Cobalt Jewel,Jewel,Unique,,
2026-01-12T18:45:44.8484506+00:00,Unknown,Replica Reckless Defence,Cobalt Jewel,Jewel,Unique,,
2026-01-12T18:45:45.5505352+00:00,Unknown,Thief's Trinket,Thief's Trinket,Trinket,Rare,,
2026-01-12T18:46:48.4345871+00:00,Unknown,Replica Infractem,Decimation Bow,Bow,Unique,,
2026-01-12T18:46:48.4346002+00:00,Unknown,Replica Kalisa's Grace,Samite Gloves,Gloves,Unique,,
2026-01-12T18:47:13.2478554+00:00,Unknown,Replica Infractem,Decimation Bow,Bow,Unique,,
2026-01-12T18:47:13.2501709+00:00,Unknown,Replica Kalisa's Grace,Samite Gloves,Gloves,Unique,,
2026-01-12T18:47:13.2501768+00:00,Unknown,Replica Voideye,Unset Ring,Ring,Unique,,
2026-01-12T18:47:19.9745638+00:00,Unknown,Replica Iron Commander,Death Bow,Bow,Unique,,
2026-01-12T18:47:19.9746160+00:00,Unknown,1x Tempering Orb,Tempering Orb,StackableCurrency,,1,
2026-01-12T18:50:55.6520724+00:00,Unknown,Infernal Blade,Infernal Blade,Rune Dagger,Rare,,
2026-01-12T18:50:55.6521236+00:00,Unknown,17x Chaos Orb,Chaos Orb,StackableCurrency,,17,
2026-01-12T18:50:55.6521264+00:00,Unknown,Crypt Armour,Crypt Armour,Body Armour,Rare,,Enchantment Attribute Modifier Effect
2026-01-12T18:50:58.5509532+00:00,Unknown,15x Orb of Unmaking,Orb of Unmaking,StackableCurrency,,15,
2026-01-12T18:51:00.8884668+00:00,Unknown,Thief's Trinket,Thief's Trinket,Trinket,Rare,,
2026-01-12T18:51:00.8885173+00:00,Unknown,17x Chaos Orb,Chaos Orb,StackableCurrency,,17,
2026-01-12T18:51:03.0627365+00:00,Unknown,Infernal Blade,Infernal Blade,Rune Dagger,Rare,,
2026-01-12T18:51:03.0627920+00:00,Unknown,15x Orb of Unmaking,Orb of Unmaking,StackableCurrency,,15,
2026-01-12T18:51:03.0627949+00:00,Unknown,Crypt Armour,Crypt Armour,Body Armour,Rare,,Enchantment Attribute Modifier Effect
2026-01-12T18:51:12.5563608+00:00,Unknown,Infernal Blade,Infernal Blade,Rune Dagger,Rare,,
2026-01-12T18:51:13.5684454+00:00,Unknown,Crypt Armour,Crypt Armour,Body Armour,Rare,,Enchantment Attribute Modifier Effect
2026-01-12T18:52:34.4617033+00:00,Unknown,Replica Hyrri's Truth,Jade Amulet,Amulet,Unique,,
2026-01-12T18:52:34.4617156+00:00,Unknown,Replica Earendel's Embrace,Grinning Fetish,Sceptre,Unique,,
2026-01-12T18:52:35.7457335+00:00,Unknown,Replica Malachai's Artifice,Unset Ring,Ring,Unique,,
2026-01-12T18:52:35.7457451+00:00,Unknown,Thief's Trinket,Thief's Trinket,Trinket,Rare,,
2026-01-12T18:52:35.7457473+00:00,Unknown,Replica Allelopathy,Satin Gloves,Gloves,Unique,,
2026-01-12T18:54:23.4177816+00:00,Unknown,Replica Bones of Ullr,Silk Slippers,Boots,Unique,,
2026-01-12T18:54:43.3737228+00:00,Unknown,Replica Bones of Ullr,Silk Slippers,Boots,Unique,,
2026-01-12T18:54:45.4319303+00:00,Unknown,18x Orb of Scouring,Orb of Scouring,StackableCurrency,,18,
2026-01-12T18:54:45.4319398+00:00,Unknown,Replica Bones of Ullr,Silk Slippers,Boots,Unique,,
2026-01-12T18:54:45.4319460+00:00,Unknown,Replica Earendel's Embrace,Grinning Fetish,Sceptre,Unique,,
2026-01-12T18:54:45.4319485+00:00,Unknown,Replica Last Resort,Nailed Fist,Claw,Unique,,
2026-01-12T18:55:11.4677451+00:00,Unknown,Citadel Bow,Citadel Bow,Bow,Rare,,Enchantment Attribute Requirement
2026-01-12T18:55:13.5891717+00:00,Unknown,Replica Earendel's Embrace,Grinning Fetish,Sceptre,Unique,,
2026-01-12T18:55:21.0430587+00:00,Unknown,Replica Bones of Ullr,Silk Slippers,Boots,Unique,,
2026-01-12T18:55:21.0430691+00:00,Unknown,Citadel Bow,Citadel Bow,Bow,Rare,,Enchantment Attribute Requirement
2026-01-12T18:55:25.5078945+00:00,Unknown,Citadel Bow,Citadel Bow,Bow,Rare,,Enchantment Attribute Requirement
2026-01-12T18:55:25.5079360+00:00,Unknown,Replica Bones of Ullr,Silk Slippers,Boots,Unique,,
2026-01-12T18:56:46.7514912+00:00,Unknown,Thief's Trinket,Thief's Trinket,Trinket,Rare,,
2026-01-12T18:56:46.7515385+00:00,Unknown,Lead Sceptre,Lead Sceptre,Sceptre,Rare,,Enchantment Ailment Modifier Effect and No Green Sockets
2026-01-12T18:56:47.8614577+00:00,Unknown,Fiend Dagger,Fiend Dagger,Rune Dagger,Rare,,Enchantment Lightning Modifier Effect
2026-01-12T18:56:47.8614728+00:00,Unknown,Replica Quill Rain,Short Bow,Bow,Unique,,
2026-01-12T18:56:57.4044812+00:00,Unknown,Replica Malachai's Artifice,Unset Ring,Ring,Unique,,
2026-01-12T18:57:01.5682266+00:00,Unknown,Replica Malachai's Artifice,Unset Ring,Ring,Unique,,
2026-01-12T18:57:23.4631609+00:00,Unknown,Lead Sceptre,Lead Sceptre,Sceptre,Rare,,Enchantment Ailment Modifier Effect and No Green Sockets
2026-01-12T19:18:55.9116017+00:00,Unknown,Replica Twyzel,Blasting Wand,Wand,Unique,,
2026-01-12T19:18:55.9116145+00:00,Unknown,Fiend Dagger,Fiend Dagger,Rune Dagger,Rare,,Enchantment Speed Modifier Effect
2026-01-12T19:18:57.5900676+00:00,Unknown,Imperial Bow,Imperial Bow,Bow,Rare,,Enchantment Fire Modifier Effect and Attribute Modifier Effect
2026-01-12T19:18:57.5900868+00:00,Unknown,Replica Doedre's Damning,Paua Ring,Ring,Unique,,
2026-01-12T19:18:57.5900894+00:00,Unknown,Replica Bloodplay,Stiletto,Dagger,Unique,,
2026-01-12T19:21:21.5025133+00:00,Unknown,Replica Quill Rain,Short Bow,Bow,Unique,,
2026-01-12T19:21:21.5025531+00:00,Unknown,Blasting Blade,Blasting Blade,Two Hand Sword,Rare,,
2026-01-12T19:21:21.5026093+00:00,Unknown,17x Orb of Binding,Orb of Binding,StackableCurrency,,17,
2026-01-12T19:21:21.5026237+00:00,Unknown,Replica Oro's Sacrifice,Infernal Sword,Two Hand Sword,Unique,,
2026-01-12T19:21:24.5657401+00:00,Unknown,20x Orb of Scouring,Orb of Scouring,StackableCurrency,,20,
2026-01-12T19:21:31.7730104+00:00,Unknown,Replica Oro's Sacrifice,Infernal Sword,Two Hand Sword,Unique,,
2026-01-12T19:21:32.7830511+00:00,Unknown,17x Orb of Binding,Orb of Binding,StackableCurrency,,17,
2026-01-12T19:21:34.9184213+00:00,Unknown,Replica Oro's Sacrifice,Infernal Sword,Two Hand Sword,Unique,,
2026-01-12T19:21:35.9337412+00:00,Unknown,17x Orb of Binding,Orb of Binding,StackableCurrency,,17,
2026-01-12T19:21:38.7709176+00:00,Unknown,Replica Oro's Sacrifice,Infernal Sword,Two Hand Sword,Unique,,
2026-01-12T19:22:47.6229810+00:00,Unknown,Replica Oro's Sacrifice,Infernal Sword,Two Hand Sword,Unique,,
2026-01-12T19:22:49.3187948+00:00,Unknown,Replica Bones of Ullr,Silk Slippers,Boots,Unique,,
